"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-04-27,3,NA,3,1.66666666666667,NA,NA
2020-04-29,2,NA,2,2.14285714285714,NA,NA
2020-04-30,1,NA,1,2.375,NA,NA
2020-05-01,1,NA,1,2.33333333333333,NA,NA
2020-05-02,2,NA,2,2.3,NA,NA
2020-05-03,1,NA,1,2,NA,NA
2020-05-04,NA,5,5,2,5,5
2020-05-05,NA,4,4,2.2,4,4
2020-05-06,NA,2,2,2.2,2,2
2020-05-07,NA,2,2,2.2,2,2
2020-05-08,NA,0,0,2.3,0,0
2020-05-09,NA,2,2,1.8,2,2
2020-05-10,NA,3,3,1.5,3,3
2020-05-11,NA,1,1,1.4,1,1
2020-05-12,NA,2,2,1.3,2,2
2020-05-13,NA,2,2,1.5,2,3
2020-05-14,NA,0,0,1.8,0,1
2020-05-15,NA,1,1,1.6,1,2
2020-05-16,NA,1,1,1.6,1,2
2020-05-17,NA,1,1,1.5,1,2
2020-05-18,NA,2,2,1.6,2,3
2020-05-19,NA,5,5,1.6,5,6
2020-05-20,NA,1,1,1.7,1,2
2020-05-21,NA,1,1,1.7,1,2
2020-05-22,NA,1,1,1.7,1,2
2020-05-23,NA,3,3,1.5,3,4
2020-05-24,NA,0,0,1.1,0,1
2020-05-25,NA,2,2,1.1,2,3
2020-05-26,NA,1,1,1,1,2
2020-05-27,NA,1,1,0.9,1,2
2020-05-28,NA,0,0,0.7,0,1
2020-05-29,NA,1,1,0.8,1,3
2020-05-30,NA,1,1,0.6,1,3
2020-05-31,NA,0,0,0.5,0,2
2020-06-01,NA,0,0,0.6,0,2
2020-06-02,NA,1,1,0.7,1,3
2020-06-03,NA,1,1,0.8,1,3
2020-06-04,NA,0,0,0.8,0,2
2020-06-05,NA,0,0,0.9,0,3
2020-06-06,NA,2,2,1,1,4
2020-06-07,NA,1,1,1,0,3
2020-06-08,NA,2,2,1,1,4
2020-06-09,NA,1,1,1.14285714285714,0,4
2020-06-10,NA,1,1,1.33333333333333,0,4
2020-06-11,NA,1,1,1.2,0,4
