"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-05-02,1,NA,1,0.833333333333333,NA,NA
2020-05-12,1,NA,1,0.714285714285714,NA,NA
2020-05-19,1,NA,1,0.625,NA,NA
2020-05-24,1,NA,1,0.555555555555556,NA,NA
2020-05-29,NA,NA,1,0.6,NA,NA
2020-05-30,NA,0,0,0.5,0,0
2020-05-31,NA,0,0,0.4,0,0
2020-06-01,NA,0,0,0.3,0,0
2020-06-02,NA,0,0,0.2,0,0
2020-06-03,NA,1,1,0.1,1,1
2020-06-04,NA,0,0,0.2,0,0
2020-06-05,NA,0,0,0.2,0,0
2020-06-06,NA,0,0,0.3,0,0
2020-06-07,NA,0,0,0.3,0,0
2020-06-08,NA,0,0,0.2,0,0
2020-06-09,NA,1,1,0.2,1,1
2020-06-10,NA,0,0,0.4,0,0
2020-06-11,NA,1,1,0.4,1,1
2020-06-12,NA,0,0,0.5,0,0
2020-06-13,NA,0,0,0.5,0,0
2020-06-14,NA,0,0,0.5,0,0
2020-06-15,NA,2,2,0.7,2,2
2020-06-16,NA,0,0,0.8,0,0
2020-06-17,NA,1,1,0.8,1,1
2020-06-18,NA,0,0,0.8,0,1
2020-06-19,NA,1,1,0.8,1,2
2020-06-20,NA,2,2,0.7,2,3
2020-06-21,NA,2,2,1,2,3
2020-06-22,NA,0,0,1,0,1
2020-06-23,NA,0,0,1.2,0,1
2020-06-24,NA,0,0,1.1,0,1
2020-06-25,NA,1,1,0.9,1,2
2020-06-26,NA,3,3,0.8,3,4
2020-06-27,NA,1,1,0.9,1,2
2020-06-28,NA,2,2,0.9,2,3
2020-06-29,NA,0,0,0.9,0,1
2020-06-30,NA,0,0,0.8,0,1
2020-07-01,NA,1,1,0.5,1,2
2020-07-02,NA,1,1,0.4,1,2
2020-07-03,NA,0,0,0.222222222222222,0,1
2020-07-04,NA,0,0,0.25,0,1
2020-07-05,NA,0,0,0.285714285714286,0,1
2020-07-06,NA,0,0,0.166666666666667,0,1
2020-07-07,NA,0,0,0,0,2
