"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-26,1,NA,1,1.66666666666667,NA,NA
2020-03-28,2,NA,2,1.71428571428571,NA,NA
2020-03-31,1,NA,1,1.875,NA,NA
2020-04-02,1,NA,1,1.88888888888889,NA,NA
2020-04-05,2,NA,2,1.8,NA,NA
2020-04-07,3,NA,3,1.8,NA,NA
2020-04-08,2,NA,2,1.9,NA,NA
2020-04-09,3,NA,3,1.9,NA,NA
2020-04-11,2,NA,2,1.9,NA,NA
2020-04-12,1,NA,1,1.8,NA,NA
2020-04-13,1,NA,1,1.6,NA,NA
2020-04-14,3,NA,3,1.6,NA,NA
2020-04-15,1,NA,1,1.7,NA,NA
2020-04-16,1,NA,1,1.8,NA,NA
2020-04-18,1,NA,1,1.8,NA,NA
2020-04-19,1,NA,1,2,NA,NA
2020-04-20,2,NA,2,2.2,NA,NA
2020-04-21,4,NA,4,2.4,NA,NA
2020-04-22,3,NA,3,2.8,NA,NA
2020-04-23,1,NA,1,3,NA,NA
2020-04-24,3,NA,3,3,NA,NA
2020-04-25,5,NA,5,3.5,NA,NA
2020-04-27,3,NA,3,3.4,NA,NA
2020-04-28,5,NA,5,3.7,NA,NA
2020-04-29,3,NA,3,4.1,NA,NA
2020-04-30,1,NA,1,4.1,NA,NA
2020-05-01,7,NA,7,4.3,NA,NA
2020-05-02,3,NA,3,4.5,NA,NA
2020-05-04,6,NA,6,4.5,NA,NA
2020-05-05,5,NA,5,4.8,NA,NA
2020-05-06,3,NA,3,5.4,NA,NA
2020-05-07,7,NA,7,5.8,NA,NA
2020-05-08,5,NA,5,6.3,NA,NA
2020-05-09,5,NA,5,6.7,NA,NA
2020-05-10,6,NA,6,7.2,NA,NA
2020-05-11,7,NA,7,7.6,NA,NA
2020-05-12,11,NA,11,7.8,NA,NA
2020-05-13,8,NA,8,8,NA,NA
2020-05-14,10,NA,10,8.1,NA,NA
2020-05-15,10,NA,10,8.5,NA,NA
2020-05-16,7,NA,7,8.6,NA,NA
2020-05-17,9,NA,9,8.1,NA,NA
2020-05-18,7,NA,7,8.3,NA,NA
2020-05-19,6,NA,6,7.8,NA,NA
2020-05-20,10,NA,10,8.3,NA,NA
2020-05-21,8,NA,8,8.6,NA,NA
2020-05-22,6,NA,6,9.5,NA,NA
2020-05-23,10,NA,10,9.9,NA,NA
2020-05-24,5,NA,5,11.2,NA,NA
2020-05-25,15,NA,15,11.5,NA,NA
2020-05-26,10,NA,10,12.5,NA,NA
2020-05-27,18,NA,18,13.8,NA,NA
2020-05-28,11,NA,11,14.6,NA,NA
2020-05-29,19,NA,19,15.8,NA,NA
2020-05-30,13,NA,13,15.6,NA,NA
2020-05-31,18,NA,18,16.1,NA,NA
2020-06-01,19,NA,19,16.4,NA,NA
2020-06-02,18,NA,18,17.7,NA,NA
2020-06-03,17,NA,17,17.7,NA,NA
2020-06-04,13,NA,13,18.3,NA,NA
2020-06-05,15,NA,15,18.3,NA,NA
2020-06-06,21,NA,21,18.5,NA,NA
2020-06-07,24,NA,24,19.4,NA,NA
2020-06-08,19,NA,19,19.4,NA,NA
2020-06-09,19,NA,19,21.1,NA,NA
2020-06-10,18,NA,18,21.4,NA,NA
2020-06-11,21,NA,21,22.6,NA,NA
2020-06-12,27,NA,27,23.5,NA,NA
2020-06-13,17,NA,17,24.4,NA,NA
2020-06-14,30,NA,30,25.4,NA,NA
2020-06-15,18,NA,18,26,NA,NA
2020-06-16,33,NA,33,27.8,NA,NA
2020-06-17,33,NA,33,28,NA,NA
2020-06-18,28,NA,28,28.4,NA,NA
2020-06-19,29,NA,29,27.9,NA,NA
2020-06-20,24,NA,24,28.3,NA,NA
2020-06-21,39,NA,39,27.8,NA,NA
2020-06-22,29,NA,29,27.1,NA,NA
2020-06-23,21,NA,21,27.7,NA,NA
2020-06-24,25,NA,25,26.8,NA,NA
2020-06-25,22,NA,22,26.7,NA,NA
