"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-16,1,NA,1,1,NA,NA
2020-03-19,1,NA,1,1.11111111111111,NA,NA
2020-03-25,1,NA,1,1.1,NA,NA
2020-03-28,1,NA,1,1.1,NA,NA
2020-03-29,1,NA,1,1.3,NA,NA
2020-04-09,1,NA,1,1.4,NA,NA
2020-04-11,2,NA,2,1.5,NA,NA
2020-04-13,1,NA,1,1.5,NA,NA
2020-04-15,1,NA,1,1.7,NA,NA
2020-04-17,3,NA,3,1.8,NA,NA
2020-04-20,2,NA,2,2,NA,NA
2020-04-21,2,NA,2,1.9,NA,NA
2020-04-24,1,NA,1,1.9,NA,NA
2020-04-29,3,NA,3,1.9,NA,NA
2020-04-30,2,NA,2,1.7,NA,NA
2020-05-02,3,NA,3,1.7,NA,NA
2020-05-03,1,NA,1,1.6,NA,NA
2020-05-05,1,NA,1,1.6,NA,NA
2020-05-06,1,NA,1,1.4,NA,NA
2020-05-08,1,NA,1,1.3,NA,NA
2020-05-11,2,NA,2,1.1,NA,NA
2020-05-12,1,NA,1,1.1,NA,NA
2020-05-13,1,NA,1,1.4,NA,NA
2020-05-14,1,NA,1,1.4,NA,NA
2020-05-16,1,NA,1,1.4,NA,NA
2020-05-19,1,NA,1,1.3,NA,NA
2020-05-20,1,NA,1,1.3,NA,NA
2020-05-21,4,NA,4,1.5,NA,NA
2020-05-22,1,NA,1,1.5,NA,NA
2020-05-24,1,NA,1,1.5,NA,NA
2020-05-26,1,NA,1,1.5,NA,NA
2020-05-27,1,NA,1,1.6,NA,NA
2020-05-28,3,NA,3,1.3,NA,NA
2020-05-30,1,NA,1,1.6,NA,NA
2020-06-01,1,NA,1,1.6,NA,NA
2020-06-02,1,NA,1,1.6,NA,NA
2020-06-04,2,NA,2,1.6,NA,NA
2020-06-05,1,NA,1,1.4,NA,NA
2020-06-06,4,NA,4,1.6,NA,NA
2020-06-07,1,NA,1,1.6,NA,NA
2020-06-09,1,NA,1,1.6,NA,NA
2020-06-10,1,NA,1,1.5,NA,NA
2020-06-11,1,NA,1,1.7,NA,NA
2020-06-12,3,NA,3,1.4,NA,NA
2020-06-13,1,NA,1,1.5,NA,NA
2020-06-15,1,NA,1,1.5,NA,NA
2020-06-16,1,NA,1,1.6,NA,NA
2020-06-17,3,NA,3,1.6,NA,NA
2020-06-20,1,NA,1,1.3,NA,NA
2020-06-22,2,NA,2,1.4,NA,NA
2020-06-24,1,NA,1,1.4,NA,NA
2020-06-25,NA,2,2,1.5,2,2
2020-06-26,NA,1,1,1.2,1,1
2020-06-27,NA,0,0,1.1,0,0
2020-06-28,NA,2,2,1,2,2
2020-06-29,NA,1,1,1,1,1
2020-06-30,NA,2,2,1.2,2,2
2020-07-01,NA,0,0,1.4,0,0
2020-07-02,NA,0,0,1.4,0,0
2020-07-03,NA,1,1,1.3,1,1
2020-07-04,NA,1,1,1.3,1,1
2020-07-05,NA,4,4,1.2,4,4
2020-07-06,NA,3,3,1.3,3,3
2020-07-07,NA,0,0,1.4,0,0
2020-07-08,NA,1,1,1.6,1,1
2020-07-09,NA,1,1,1.7,1,1
2020-07-10,NA,1,1,1.6,1,1
2020-07-11,NA,1,1,1.5,1,1
2020-07-12,NA,1,1,1.6,1,1
2020-07-13,NA,3,3,1.7,3,4
2020-07-14,NA,2,2,1.6,2,3
2020-07-15,NA,3,3,1.6,3,4
2020-07-16,NA,2,2,1.8,2,3
2020-07-17,NA,1,1,1.9,1,2
2020-07-18,NA,2,2,1.8,2,3
2020-07-19,NA,0,0,1.6,0,2
2020-07-20,NA,1,1,1.5,1,3
2020-07-21,NA,3,3,1.5,3,5
2020-07-22,NA,2,2,1.4,2,4
2020-07-23,NA,2,2,1.3,2,4
2020-07-24,NA,0,0,1.6,0,2
2020-07-25,NA,2,2,2.1,2,4
2020-07-26,NA,2,2,2.1,2,5
2020-07-27,NA,0,0,2.2,0,3
2020-07-28,NA,1,1,2.2,1,4
2020-07-29,NA,3,3,2.44444444444444,2,5
2020-07-30,NA,6,6,2.5,5,9
2020-07-31,NA,3,3,2.57142857142857,2,6
2020-08-01,NA,3,3,3,2,6.02499999999964
2020-08-02,NA,2,2,3.4,0,5
