"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-04-02,1,NA,1,1.33333333333333,NA,NA
2020-04-03,2,NA,2,1.42857142857143,NA,NA
2020-04-07,1,NA,1,1.625,NA,NA
2020-04-12,1,NA,1,1.77777777777778,NA,NA
2020-04-14,2,NA,2,1.7,NA,NA
2020-04-15,1,NA,1,1.8,NA,NA
2020-04-16,2,NA,2,2.1,NA,NA
2020-04-17,3,NA,3,2.1,NA,NA
2020-04-18,3,NA,3,2.1,NA,NA
2020-04-19,1,NA,1,2.2,NA,NA
2020-04-22,2,NA,2,2.3,NA,NA
2020-04-23,5,NA,5,2.5,NA,NA
2020-04-24,1,NA,1,2.5,NA,NA
2020-04-25,1,NA,1,2.5,NA,NA
2020-04-26,3,NA,3,2.6,NA,NA
2020-04-28,2,NA,2,2.5,NA,NA
2020-04-29,4,NA,4,2.1,NA,NA
2020-04-30,3,NA,3,2.3,NA,NA
2020-05-01,3,NA,3,2.3,NA,NA
2020-05-02,2,NA,2,2.2,NA,NA
2020-05-03,1,NA,1,2.3,NA,NA
2020-05-04,1,NA,1,2.2,NA,NA
2020-05-05,3,NA,3,2.1,NA,NA
2020-05-06,1,NA,1,1.9,NA,NA
2020-05-07,2,NA,2,1.9,NA,NA
2020-05-08,3,NA,3,2.2,NA,NA
2020-05-09,3,NA,3,2.4,NA,NA
2020-05-10,2,NA,2,2.2,NA,NA
2020-05-11,1,NA,1,2.5,NA,NA
2020-05-12,2,NA,2,2.4,NA,NA
2020-05-13,4,NA,4,2.3,NA,NA
2020-05-14,3,NA,3,2.1,NA,NA
2020-05-15,1,NA,1,2.2,NA,NA
2020-05-16,4,NA,4,2.4,NA,NA
2020-05-17,1,NA,1,2.3,NA,NA
2020-05-19,2,NA,2,1.9,NA,NA
2020-05-20,NA,1,1,2,1,1
2020-05-21,NA,3,3,2.2,3,3
2020-05-22,NA,3,3,1.8,3,3
2020-05-23,NA,1,1,1.9,1,1
2020-05-24,NA,0,0,1.8,0,0
2020-05-25,NA,4,4,1.9,4,4
2020-05-26,NA,3,3,1.9,3,3
2020-05-27,NA,0,0,1.7,0,0
2020-05-28,NA,2,2,1.7,2,2
2020-05-29,NA,1,1,1.8,1,1
2020-05-30,NA,2,2,1.4,2,2
2020-05-31,NA,3,3,1.2,3,3
2020-06-01,NA,1,1,1.4,1,1
2020-06-02,NA,1,1,1.3,1,2
2020-06-03,NA,1,1,1.2,1,2
2020-06-04,NA,0,0,1,0,1
2020-06-05,NA,1,1,0.7,1,2
2020-06-06,NA,2,2,0.7,2,3
2020-06-07,NA,1,1,0.6,1,2
2020-06-08,NA,0,0,0.5,0,1
2020-06-09,NA,0,0,0.5,0,1
2020-06-10,NA,0,0,0.4,0,1
2020-06-11,NA,1,1,0.2,1,2
2020-06-12,NA,0,0,0.1,0,1
2020-06-13,NA,0,0,0.1,0,1
2020-06-14,NA,0,0,0.2,0,1
2020-06-15,NA,0,0,0.2,0,1
2020-06-16,NA,0,0,0.2,0,1
2020-06-17,NA,0,0,0.2,0,1
2020-06-18,NA,0,0,0.3,0,1
2020-06-19,NA,1,1,0.3,1,2
2020-06-20,NA,0,0,0.3,0,1
2020-06-21,NA,1,1,0.3,1,2
2020-06-22,NA,0,0,0.3,0,1
2020-06-23,NA,1,1,0.333333333333333,1,3
2020-06-24,NA,0,0,0.25,0,2
2020-06-25,NA,0,0,0.285714285714286,0,2
2020-06-26,NA,0,0,0.166666666666667,0,2
2020-06-27,NA,0,0,0.2,0,3
