"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,1,NA,1,1.5,NA,NA
2020-03-17,1,NA,1,1.6,NA,NA
2020-03-18,1,NA,1,1.8,NA,NA
2020-03-19,4,NA,4,1.8,NA,NA
2020-03-20,2,NA,2,1.9,NA,NA
2020-03-26,2,NA,2,2.1,NA,NA
2020-03-27,2,NA,2,2.4,NA,NA
2020-03-28,3,NA,3,2.7,NA,NA
2020-03-29,1,NA,1,2.4,NA,NA
2020-03-30,2,NA,2,2.4,NA,NA
2020-03-31,3,NA,3,2.6,NA,NA
2020-04-01,4,NA,4,2.8,NA,NA
2020-04-02,4,NA,4,3.3,NA,NA
2020-04-03,1,NA,1,3.3,NA,NA
2020-04-04,2,NA,2,3.2,NA,NA
2020-04-05,4,NA,4,3.4,NA,NA
2020-04-06,4,NA,4,3.4,NA,NA
2020-04-07,8,NA,8,3.7,NA,NA
2020-04-08,1,NA,1,4.2,NA,NA
2020-04-09,1,NA,1,4.4,NA,NA
2020-04-10,5,NA,5,4.7,NA,NA
2020-04-11,4,NA,4,5.4,NA,NA
2020-04-12,7,NA,7,5,NA,NA
2020-04-13,6,NA,6,5.2,NA,NA
2020-04-14,4,NA,4,5.9,NA,NA
2020-04-15,7,NA,7,6.7,NA,NA
2020-04-16,11,NA,11,7.2,NA,NA
2020-04-17,4,NA,4,7.6,NA,NA
2020-04-18,3,NA,3,8.3,NA,NA
2020-04-19,8,NA,8,9.2,NA,NA
2020-04-20,13,NA,13,10.2,NA,NA
2020-04-21,9,NA,9,11.1,NA,NA
2020-04-22,11,NA,11,12.2,NA,NA
2020-04-23,13,NA,13,13.5,NA,NA
2020-04-24,13,NA,13,13.5,NA,NA
2020-04-25,17,NA,17,14.3,NA,NA
2020-04-26,20,NA,20,18.5,NA,NA
2020-04-27,15,NA,15,19.8,NA,NA
2020-04-28,16,NA,16,21.1,NA,NA
2020-04-29,8,NA,8,23.3,NA,NA
2020-04-30,21,NA,21,23.9,NA,NA
2020-05-01,51,NA,51,24.1,NA,NA
2020-05-02,24,NA,24,24.4,NA,NA
2020-05-03,26,NA,26,24.5,NA,NA
2020-05-04,35,NA,35,26.7,NA,NA
2020-05-05,23,NA,23,27.9,NA,NA
2020-05-06,22,NA,22,25.2,NA,NA
2020-05-07,18,NA,18,25.4,NA,NA
2020-05-08,17,NA,17,25.7,NA,NA
2020-05-09,30,NA,30,25.3,NA,NA
2020-05-10,33,NA,33,26.3,NA,NA
2020-05-11,24,NA,24,26.9,NA,NA
2020-05-12,26,NA,26,29.5,NA,NA
2020-05-13,29,NA,29,30.3,NA,NA
2020-05-14,31,NA,31,30.2,NA,NA
2020-05-15,33,NA,33,33,NA,NA
2020-05-16,28,NA,28,33.6,NA,NA
2020-05-17,44,NA,44,34.4,NA,NA
2020-05-18,25,NA,25,34.4,NA,NA
2020-05-19,29,NA,29,34.4,NA,NA
2020-05-20,61,NA,61,35.2,NA,NA
2020-05-21,30,NA,30,36.8,NA,NA
2020-05-22,34,NA,34,35.1,NA,NA
2020-05-23,29,NA,29,36,NA,NA
2020-05-24,31,NA,31,35.4,NA,NA
2020-05-25,41,NA,41,31.6,NA,NA
2020-05-26,44,NA,44,31.5,NA,NA
2020-05-27,27,NA,27,31.4,NA,NA
2020-05-28,34,NA,34,30.7,NA,NA
2020-05-29,23,NA,23,29.8,NA,NA
2020-05-30,23,NA,23,28.3,NA,NA
2020-05-31,29,NA,29,26.1,NA,NA
2020-06-01,33,NA,33,26.3,NA,NA
2020-06-02,22,NA,22,24.3,NA,NA
2020-06-03,22,NA,22,24.4,NA,NA
2020-06-04,26,NA,26,24,NA,NA
2020-06-05,22,NA,22,24.1,NA,NA
2020-06-06,29,NA,29,22.4,NA,NA
2020-06-07,14,NA,14,22.6,NA,NA
2020-06-08,24,NA,24,21.9,NA,NA
2020-06-09,19,NA,19,21.4,NA,NA
2020-06-10,30,NA,30,21.8,NA,NA
2020-06-11,16,NA,16,20.6,NA,NA
2020-06-12,24,NA,24,20.1,NA,NA
2020-06-13,15,NA,15,19.3,NA,NA
2020-06-14,21,NA,21,19,NA,NA
2020-06-15,26,NA,26,17.9,NA,NA
2020-06-16,17,NA,17,17.3,NA,NA
2020-06-17,9,NA,9,17.2,NA,NA
2020-06-18,16,NA,16,16.9,NA,NA
2020-06-19,16,NA,16,16.8,NA,NA
2020-06-20,19,NA,19,16.3,NA,NA
2020-06-21,10,NA,10,16.8,NA,NA
2020-06-22,23,NA,23,17,NA,NA
2020-06-23,12,NA,12,16.9,NA,NA
2020-06-24,20,NA,20,16.3,NA,NA
2020-06-25,21,NA,21,15.8,NA,NA
2020-06-26,22,NA,22,16.7,NA,NA
2020-06-27,11,NA,11,15.8,NA,NA
2020-06-28,15,NA,15,16,NA,NA
2020-06-29,10,NA,10,14.8,NA,NA
2020-06-30,14,NA,14,14.7,NA,NA
2020-07-01,19,NA,19,13.3,NA,NA
2020-07-02,14,NA,14,14.3,NA,NA
2020-07-03,14,NA,14,14.3,NA,NA
2020-07-04,8,NA,8,14.6,NA,NA
2020-07-05,20,NA,20,15.3,NA,NA
2020-07-06,8,NA,8,14.8,NA,NA
2020-07-07,21,NA,21,14.8,NA,NA
2020-07-08,15,NA,15,14.4,NA,NA
2020-07-09,13,NA,13,14.5,NA,NA
2020-07-10,21,NA,21,13.9,NA,NA
2020-07-11,14,NA,14,14.4,NA,NA
2020-07-12,14,NA,14,13.4,NA,NA
2020-07-13,10,NA,10,13.3,NA,NA
2020-07-14,9,NA,9,13.2,NA,NA
2020-07-15,14,NA,14,12.5,NA,NA
2020-07-16,13,NA,13,12.2,NA,NA
2020-07-17,11,NA,11,11.4,NA,NA
2020-07-18,14,NA,14,11,NA,NA
2020-07-19,12,NA,12,11.6,NA,NA
2020-07-20,14,NA,14,12,NA,NA
2020-07-21,11,NA,11,11.8,NA,NA
2020-07-22,6,NA,6,11.6,NA,NA
2020-07-23,6,NA,6,10.9,NA,NA
2020-07-24,15,NA,15,10.4,NA,NA
2020-07-25,18,NA,18,11,NA,NA
2020-07-26,11,NA,11,10.3,NA,NA
2020-07-27,9,NA,9,11.4,NA,NA
2020-07-28,7,NA,7,11.8,NA,NA
2020-07-29,7,NA,7,11.3,NA,NA
2020-07-30,20,NA,20,10.5,NA,NA
2020-07-31,4,NA,4,9.8,NA,NA
2020-08-01,17,NA,17,9.9,NA,NA
2020-08-02,10,NA,10,9.9,NA,NA
2020-08-03,10,NA,10,9.9,NA,NA
2020-08-04,10,NA,10,8.2,NA,NA
2020-08-05,4,NA,4,8.4,NA,NA
2020-08-06,10,NA,10,6.9,NA,NA
2020-08-07,7,NA,7,6.9,NA,NA
2020-08-08,7,NA,7,6.4,NA,NA
2020-08-09,3,NA,3,6.1,NA,NA
2020-08-10,6,NA,6,6.1,NA,NA
2020-08-11,2,NA,2,5.9,NA,NA
2020-08-12,10,NA,10,6.2,NA,NA
2020-08-13,5,NA,5,6.5,NA,NA
2020-08-14,7,NA,7,6.6,NA,NA
2020-08-15,4,NA,4,7.1,NA,NA
2020-08-16,8,NA,8,7.7,NA,NA
2020-08-17,10,NA,10,7.3,NA,NA
2020-08-18,10,NA,10,7.3,NA,NA
2020-08-19,4,NA,4,6.7,NA,NA
2020-08-20,11,NA,11,6.7,NA,NA
2020-08-21,8,NA,8,6.6,NA,NA
2020-08-22,6,NA,6,6.2,NA,NA
2020-08-23,5,NA,5,5.8,NA,NA
2020-08-24,1,NA,1,6.5,NA,NA
2020-08-25,4,NA,4,5.8,NA,NA
2020-08-26,7,NA,7,5.4,NA,NA
2020-08-27,6,NA,6,5.5,NA,NA
2020-08-28,6,NA,6,5.3,NA,NA
2020-08-29,11,NA,11,6.1,NA,NA
2020-08-30,4,NA,4,6.3,NA,NA
2020-08-31,4,NA,4,6,NA,NA
2020-09-01,7,NA,7,6,NA,NA
2020-09-02,3,NA,3,5.8,NA,NA
2020-09-03,9,NA,9,5.4,NA,NA
2020-09-04,6,NA,6,5.3,NA,NA
2020-09-05,4,NA,4,5.6,NA,NA
2020-09-06,6,NA,6,5.6,NA,NA
2020-09-07,4,NA,4,5.7,NA,NA
2020-09-08,7,NA,7,5,NA,NA
2020-09-09,3,NA,3,4.8,NA,NA
2020-09-10,7,NA,7,5.2,NA,NA
2020-09-11,7,NA,7,5.1,NA,NA
2020-09-12,4,NA,4,5.1,NA,NA
2020-09-13,2,NA,2,5.2,NA,NA
2020-09-14,4,NA,4,5.5,NA,NA
2020-09-15,8,NA,8,5.6,NA,NA
2020-09-16,5,NA,5,5.7,NA,NA
2020-09-17,4,NA,4,5.8,NA,NA
2020-09-18,8,NA,8,6.4,NA,NA
2020-09-19,6,NA,6,6.5,NA,NA
2020-09-20,8,NA,8,6.6,NA,NA
2020-09-21,9,NA,8,6.7,NA,NA
2020-09-22,NA,5,5,6.9,5,6
2020-09-23,NA,8,8,6.7,8,10
2020-09-24,NA,5,5,6.8,5,7
2020-09-25,NA,9,9,7,9,11
2020-09-26,NA,6,6,7.7,6,8
2020-09-27,NA,6,6,7.6,6,9
2020-09-28,NA,6,6,7.2,6,9
2020-09-29,NA,7,7,7.2,7,10
2020-09-30,NA,10,10,7.4,9,13
2020-10-01,NA,15,15,7.6,14,18
2020-10-02,NA,4,4,7.7,4,7
2020-10-03,NA,4,4,7.6,4,7
2020-10-04,NA,5,5,7.6,5,8
2020-10-05,NA,11,11,8.1,10,14
2020-10-06,NA,8,8,6.8,7,11
2020-10-07,NA,7,7,6.9,6,10
2020-10-08,NA,5,5,7,4,8
2020-10-09,NA,7,7,7.3,6,10
2020-10-10,NA,15,15,7.1,14,18
2020-10-11,NA,2,2,6.9,1,5
2020-10-12,NA,5,5,7,4,9
2020-10-13,NA,5,5,8.2,4,9
2020-10-14,NA,8,8,8.9,7,12
2020-10-15,NA,9,9,8.5,7,13
2020-10-16,NA,6,6,9.2,4,11
2020-10-17,NA,8,8,9.6,5,13
2020-10-18,NA,17,17,10,14,23
2020-10-19,NA,14,14,10.2,10,20
2020-10-20,NA,11,11,10.2,7,17
2020-10-21,NA,9,9,10.6,5,16
2020-10-22,NA,9,9,11.1,4,16
2020-10-23,NA,9,9,10.4,4,16
2020-10-24,NA,10,10,10,5,18
2020-10-25,NA,9,9,9.9,3,17
2020-10-26,NA,10,10,10,5,21
2020-10-27,NA,13,13,10.125,7,25
2020-10-28,NA,10,10,10.2857142857143,4,23
2020-10-29,NA,10,10,10.3333333333333,3,24
2020-10-30,NA,10,10,10.6,3,24
