"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,44,NA,NA,NA,44,NA,NA,NA
2020-03-16,52,NA,NA,NA,52,NA,NA,NA
2020-03-17,68,NA,NA,NA,68,NA,NA,NA
2020-03-18,95,NA,NA,NA,95,NA,NA,NA
2020-03-19,108,NA,NA,NA,108,NA,NA,NA
2020-03-20,139,NA,NA,NA,139,NA,NA,NA
2020-03-21,162,NA,NA,NA,162,NA,NA,NA
2020-03-22,181,NA,NA,NA,181,NA,NA,NA
2020-03-23,218,NA,NA,NA,218,NA,NA,NA
2020-03-24,244,NA,NA,NA,244,NA,NA,NA
2020-03-25,276,NA,NA,NA,276,NA,NA,NA
2020-03-26,302,NA,NA,NA,302,NA,NA,NA
2020-03-27,329,NA,NA,NA,329,NA,NA,NA
2020-03-28,351,NA,NA,NA,351,NA,NA,NA
2020-03-29,368,NA,NA,NA,368,NA,NA,NA
2020-03-30,411,NA,NA,NA,411,NA,NA,NA
2020-03-31,444,NA,NA,NA,444,NA,NA,NA
2020-04-01,493,NA,NA,NA,493,NA,NA,NA
2020-04-02,531,NA,NA,NA,531,NA,NA,NA
2020-04-03,568,NA,NA,NA,568,NA,NA,NA
2020-04-04,604,NA,NA,NA,604,NA,NA,NA
2020-04-05,647,NA,NA,NA,647,NA,NA,NA
2020-04-06,687,NA,NA,NA,687,NA,NA,NA
2020-04-07,737,NA,NA,NA,737,NA,NA,NA
2020-04-08,795,NA,NA,NA,795,NA,NA,NA
2020-04-09,855,NA,NA,NA,855,NA,NA,NA
2020-04-10,938,NA,NA,NA,938,NA,NA,NA
2020-04-11,1004,NA,NA,NA,1004,NA,NA,NA
2020-04-12,1075,NA,NA,NA,1075,NA,NA,NA
2020-04-13,1162,NA,NA,NA,1162,NA,NA,NA
2020-04-14,1236,NA,NA,NA,1236,NA,NA,NA
2020-04-15,1329,NA,NA,NA,1329,NA,NA,NA
2020-04-16,1441,NA,NA,NA,1441,NA,NA,NA
2020-04-17,1548,NA,NA,NA,1548,NA,NA,NA
2020-04-18,1663,NA,NA,NA,1663,NA,NA,NA
2020-04-19,1799,NA,NA,NA,1799,NA,NA,NA
2020-04-20,1994,NA,NA,NA,1994,NA,NA,NA
2020-04-21,2118,NA,NA,NA,2118,NA,NA,NA
2020-04-22,2237,NA,NA,NA,2237,NA,NA,NA
2020-04-23,2366,NA,NA,NA,2366,NA,NA,NA
2020-04-24,2509,NA,NA,NA,2509,NA,NA,NA
2020-04-25,2690,NA,NA,NA,2690,NA,NA,NA
2020-04-26,2831,NA,NA,NA,2831,NA,NA,NA
2020-04-27,3008,NA,NA,NA,3008,NA,NA,NA
2020-04-28,3177,NA,NA,NA,3177,NA,NA,NA
