"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-20,1,NA,1,1.11111111111111,NA,NA
2020-03-22,1,NA,1,1.1,NA,NA
2020-03-24,1,NA,1,1.1,NA,NA
2020-03-25,2,NA,2,1.1,NA,NA
2020-03-28,1,NA,1,1.2,NA,NA
2020-03-29,1,NA,1,1.3,NA,NA
2020-03-30,1,NA,1,1.4,NA,NA
2020-03-31,1,NA,1,1.9,NA,NA
2020-04-01,1,NA,1,1.9,NA,NA
2020-04-02,2,NA,2,2,NA,NA
2020-04-03,2,NA,2,2.1,NA,NA
2020-04-04,2,NA,2,2.4,NA,NA
2020-04-05,6,NA,6,2.4,NA,NA
2020-04-06,2,NA,2,2.4,NA,NA
2020-04-07,2,NA,2,2.3,NA,NA
2020-04-08,2,NA,2,2.4,NA,NA
2020-04-10,4,NA,4,2.5,NA,NA
2020-04-11,1,NA,1,2,NA,NA
2020-04-12,1,NA,1,2,NA,NA
2020-04-13,1,NA,1,2,NA,NA
2020-04-14,3,NA,3,2,NA,NA
2020-04-15,3,NA,3,1.7,NA,NA
2020-04-16,1,NA,1,1.7,NA,NA
2020-04-17,2,NA,2,1.7,NA,NA
2020-04-18,2,NA,2,1.8,NA,NA
2020-04-19,2,NA,2,1.9,NA,NA
2020-04-20,1,NA,1,1.9,NA,NA
2020-04-22,1,NA,1,2,NA,NA
2020-04-23,1,NA,1,1.9,NA,NA
2020-04-24,2,NA,2,2.1,NA,NA
2020-04-26,4,NA,4,2.3,NA,NA
2020-04-27,3,NA,3,2.4,NA,NA
2020-04-28,2,NA,2,2.4,NA,NA
2020-04-29,1,NA,1,2.6,NA,NA
2020-04-30,4,NA,4,2.9,NA,NA
2020-05-01,4,NA,4,3.1,NA,NA
2020-05-02,2,NA,2,3.3,NA,NA
2020-05-03,1,NA,1,3.7,NA,NA
2020-05-04,3,NA,3,3.8,NA,NA
2020-05-05,5,NA,5,3.9,NA,NA
2020-05-06,6,NA,6,4.1,NA,NA
2020-05-07,5,NA,5,4.4,NA,NA
2020-05-08,6,NA,6,4.6,NA,NA
2020-05-09,2,NA,2,4.6,NA,NA
2020-05-10,5,NA,5,4.2,NA,NA
