"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,3,NA,3,NA,NA,NA
2020-03-22,6,NA,6,NA,NA,NA
2020-03-29,8,NA,8,NA,NA,NA
2020-04-05,6,NA,6,NA,NA,NA
2020-04-12,5,NA,5,NA,NA,NA
2020-04-19,26,NA,26,NA,NA,NA
2020-04-26,22,NA,22,NA,NA,NA
2020-05-03,19,NA,19,NA,NA,NA
2020-05-10,15,NA,15,NA,NA,NA
2020-05-17,15,NA,15,NA,NA,NA
2020-05-24,27,NA,27,NA,NA,NA
2020-05-31,35,NA,35,NA,NA,NA
2020-06-07,50,NA,50,NA,NA,NA
2020-06-14,49,NA,49,NA,NA,NA
2020-06-21,46,NA,46,NA,NA,NA
2020-06-28,55,NA,55,NA,NA,NA
2020-07-05,76,NA,76,NA,NA,NA
2020-07-12,96,NA,96,NA,NA,NA
2020-07-19,59,NA,59,NA,NA,NA
2020-07-26,59,NA,59,NA,NA,NA
2020-08-02,73,NA,73,NA,NA,NA
2020-08-09,63,NA,63,NA,NA,NA
2020-08-16,52,NA,52,NA,NA,NA
2020-08-23,68,NA,68,NA,NA,NA
2020-08-30,66,NA,66,NA,NA,NA
2020-09-06,55,NA,55,NA,NA,NA
2020-09-13,44,NA,44,NA,NA,NA
2020-09-20,64,NA,64,NA,NA,NA
2020-09-27,54,NA,54,NA,NA,NA
2020-10-04,65,NA,65,NA,NA,NA
2020-10-11,52,NA,52,NA,NA,NA
2020-10-18,71,NA,71,NA,NA,NA
2020-10-25,55,NA,55,NA,NA,NA
2020-11-01,51,NA,51,NA,NA,NA
2020-11-08,52,NA,52,NA,NA,NA
2020-11-15,68,NA,68,NA,NA,NA
2020-11-22,89,NA,89,NA,NA,NA
2020-11-29,85,NA,85,NA,NA,NA
2020-12-06,105,NA,105,NA,NA,NA
2020-12-13,97,NA,97,NA,NA,NA
2020-12-20,158,NA,158,NA,NA,NA
2020-12-27,158,NA,158,NA,NA,NA
2021-01-03,199,NA,199,NA,NA,NA
2021-01-10,217,NA,217,NA,NA,NA
2021-01-17,196,NA,196,NA,NA,NA
2021-01-24,NA,181,181,NA,181,182
2021-01-31,NA,139,139,NA,139,140
2021-02-07,NA,158,158,NA,157,162
2021-02-14,NA,151,151,NA,148,156
2021-02-21,NA,209,209,NA,204,217
2021-02-28,NA,228,228,NA,219,240
2021-03-07,NA,304,304,NA,286,325
2021-03-14,NA,312,312,NA,267,363
2021-03-21,NA,276,276,NA,169,408.025
