"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,14,NA,14,18.4,NA,NA
2020-03-16,17,NA,17,20.1,NA,NA
2020-03-17,27,NA,27,21.3,NA,NA
2020-03-18,18,NA,18,25.8,NA,NA
2020-03-19,24,NA,24,27.9,NA,NA
2020-03-20,47,NA,47,30,NA,NA
2020-03-21,24,NA,24,32.5,NA,NA
2020-03-22,18,NA,18,33.5,NA,NA
2020-03-23,56,NA,56,35.3,NA,NA
2020-03-24,34,NA,34,35.7,NA,NA
2020-03-25,35,NA,35,34.8,NA,NA
2020-03-26,42,NA,42,35.6,NA,NA
2020-03-27,37,NA,37,38.8,NA,NA
2020-03-28,36,NA,36,36.6,NA,NA
2020-03-29,28,NA,28,36.7,NA,NA
2020-03-30,38,NA,38,37.6,NA,NA
2020-03-31,32,NA,32,37,NA,NA
2020-04-01,50,NA,50,36.1,NA,NA
2020-04-02,34,NA,34,36.8,NA,NA
2020-04-03,35,NA,35,38,NA,NA
2020-04-04,44,NA,44,37.9,NA,NA
2020-04-05,36,NA,36,40.3,NA,NA
2020-04-06,28,NA,28,38.8,NA,NA
2020-04-07,43,NA,43,40.8,NA,NA
2020-04-08,40,NA,40,42.5,NA,NA
2020-04-09,37,NA,37,42.8,NA,NA
2020-04-10,56,NA,56,44.1,NA,NA
2020-04-11,35,NA,35,44.9,NA,NA
2020-04-12,54,NA,54,44.2,NA,NA
2020-04-13,52,NA,52,44.9,NA,NA
2020-04-14,47,NA,47,47.2,NA,NA
2020-04-15,49,NA,49,50.4,NA,NA
2020-04-16,36,NA,36,52.2,NA,NA
2020-04-17,36,NA,36,52.9,NA,NA
2020-04-18,47,NA,47,54.1,NA,NA
2020-04-19,60,NA,60,55.4,NA,NA
2020-04-20,88,NA,88,56,NA,NA
2020-04-21,53,NA,53,58.2,NA,NA
2020-04-22,61,NA,61,60.7,NA,NA
2020-04-23,64,NA,64,63.1,NA,NA
2020-04-24,60,NA,60,61.6,NA,NA
2020-04-25,55,NA,55,61.7,NA,NA
2020-04-26,58,NA,58,66.9,NA,NA
2020-04-27,61,NA,61,68.4,NA,NA
2020-04-28,71,NA,71,67.3,NA,NA
2020-04-29,45,NA,45,67.8,NA,NA
2020-04-30,89,NA,89,69.6,NA,NA
2020-05-01,105,NA,105,68.5,NA,NA
2020-05-02,76,NA,76,69.8,NA,NA
2020-05-03,53,NA,53,71.3,NA,NA
