"Index","estimativa","ic.inf","ic.sup"
"2020-03-21",1.64664783135684,1.34525221947224,2.10402852476498
"2020-03-22",2.04898369092601,1.6648759685107,2.64698990222656
"2020-03-23",3.06486869192534,2.37361700458601,4.30237305943007
"2020-03-24",4.57825641861109,3.31330992701549,7.37174006709518
"2020-03-25",5.661581024998,3.92352333900612,10.118499346777
"2020-03-26",5.49300748609554,3.92050811434277,9.13839832967734
"2020-03-27",5.19119792391607,3.83288751621242,8.01697319969219
"2020-03-28",5.14542435411805,3.87328404054339,7.64289774911124
"2020-03-29",4.92322222183314,3.79812312528603,6.98075273834745
"2020-03-30",6.29102054045668,4.64779743658351,9.71207669685149
"2020-03-31",7.67876982733108,5.44668180892074,12.984699540127
"2020-04-01",9.18759071740121,6.25333239241094,17.2747877944358
"2020-04-02",11.1934901303249,7.21422086521258,24.9064605060579
"2020-04-03",11.2435463830237,7.3197689323402,24.1853099847615
"2020-04-04",9.0904560695434,6.41249784617993,15.5856192256521
"2020-04-05",9.14020174464239,6.50228742464153,15.3584214354327
"2020-04-06",11.0256140264025,7.4739052762825,20.9789243763041
"2020-04-07",15.9328051823515,9.55722344967858,47.7553926027279
"2020-04-08",24.7793698838381,12.30891575981,-1993.91499644562
"2020-04-09",22.2163495096652,11.7240213378079,210.117632955493
"2020-04-10",17.7941739298048,10.4376499217252,60.1466721254367
"2020-04-11",16.7617443051144,10.1546207007746,47.8941126516446
"2020-04-12",14.7165584153175,9.44084133035647,33.3118741078637
"2020-04-13",14.3565908035834,9.36515115415772,30.7031756563873
"2020-04-14",16.7611915873528,10.4164109033371,42.8197870759688
"2020-04-15",18.0388124685016,10.9850275956444,50.3314745795826
"2020-04-16",18.440961446695,11.2264402453605,51.5299311935362
"2020-04-17",16.9241733250039,10.722069058609,40.1005616372261
"2020-04-18",17.2293495846316,10.9151100493742,40.8294793816516
"2020-04-19",15.388370396433,10.228234201134,31.0281957307827
"2020-04-20",13.8231961346291,9.58459773445377,24.7640780145247
"2020-04-21",14.8996404886098,10.157774429216,27.9235435381211
"2020-04-22",14.0715378164979,9.83645123502969,24.6938772157164
"2020-04-23",17.9741867458387,11.6934094448039,38.8001356885726
"2020-04-24",20.3937648498319,12.7575865136852,50.7561450176323
"2020-04-25",21.6292116695221,13.3074598220539,57.6773959489777
"2020-04-26",23.7829266186568,14.2020399650306,73.0160837445354
"2020-04-27",16.187697542705,11.1596893795758,29.4444099371894
"2020-04-28",12.9329963665317,9.56696657860385,19.9438936247532
"2020-04-29",11.785473626108,8.97858644649622,17.1382122700332
"2020-04-30",11.8235841475372,9.0629239002088,16.9960753234773
"2020-05-01",11.412056546191,8.88235401968202,15.9507026871476
"2020-05-02",10.6070969018731,8.44109928019053,14.2637191311542
"2020-05-03",10.5612864226472,8.46418846986511,14.0355408901683
"2020-05-04",10.7254154867314,8.62511972642383,14.1738401061137
