"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-29,2,NA,2,NA,NA,NA
2020-04-05,7,NA,7,NA,NA,NA
2020-04-12,7,NA,7,NA,NA,NA
2020-04-19,8,NA,8,NA,NA,NA
2020-04-26,10,NA,10,NA,NA,NA
2020-05-03,17,NA,17,NA,NA,NA
2020-05-10,19,NA,19,NA,NA,NA
2020-05-17,16,NA,16,NA,NA,NA
2020-05-24,35,NA,35,NA,NA,NA
2020-05-31,41,NA,41,NA,NA,NA
2020-06-07,35,NA,35,NA,NA,NA
2020-06-14,38,NA,38,NA,NA,NA
2020-06-21,62,NA,62,NA,NA,NA
2020-06-28,68,NA,68,NA,NA,NA
2020-07-05,72,NA,72,NA,NA,NA
2020-07-12,59,NA,59,NA,NA,NA
2020-07-19,80,NA,80,NA,NA,NA
2020-07-26,72,NA,72,NA,NA,NA
2020-08-02,66,NA,66,NA,NA,NA
2020-08-09,68,NA,68,NA,NA,NA
2020-08-16,60,NA,60,NA,NA,NA
2020-08-23,63,NA,63,NA,NA,NA
2020-08-30,64,NA,64,NA,NA,NA
2020-09-06,40,NA,40,NA,NA,NA
2020-09-13,46,NA,46,NA,NA,NA
2020-09-20,42,NA,42,NA,NA,NA
2020-09-27,33,NA,33,NA,NA,NA
2020-10-04,48,NA,48,NA,NA,NA
2020-10-11,26,NA,26,NA,NA,NA
2020-10-18,33,NA,33,NA,NA,NA
2020-10-25,29,NA,29,NA,NA,NA
2020-11-01,33,NA,33,NA,NA,NA
2020-11-08,28,NA,28,NA,NA,NA
2020-11-15,37,NA,37,NA,NA,NA
2020-11-22,43,NA,43,NA,NA,NA
2020-11-29,67,NA,67,NA,NA,NA
2020-12-06,59,NA,59,NA,NA,NA
2020-12-13,61,NA,61,NA,NA,NA
2020-12-20,76,NA,76,NA,NA,NA
2020-12-27,77,NA,77,NA,NA,NA
2021-01-03,71,NA,71,NA,NA,NA
2021-01-10,80,NA,80,NA,NA,NA
2021-01-17,97,NA,97,NA,NA,NA
2021-01-24,86,NA,86,NA,NA,NA
2021-01-31,103,NA,103,NA,NA,NA
2021-02-07,109,NA,109,NA,NA,NA
2021-02-14,104,NA,104,NA,NA,NA
2021-02-21,105,NA,105,NA,NA,NA
2021-02-28,117,NA,117,NA,NA,NA
2021-03-07,146,NA,146,NA,NA,NA
2021-03-14,194,NA,194,NA,NA,NA
2021-03-21,303,NA,303,NA,NA,NA
2021-03-28,419,NA,419,NA,NA,NA
2021-04-04,401,NA,401,NA,NA,NA
2021-04-11,380,NA,380,NA,NA,NA
2021-04-18,315,NA,315,NA,NA,NA
2021-04-25,265,NA,265,NA,NA,NA
2021-05-02,223,NA,223,NA,NA,NA
2021-05-09,225,NA,225,NA,NA,NA
2021-05-16,178,NA,178,NA,NA,NA
2021-05-23,224,NA,224,NA,NA,NA
2021-05-30,252,NA,252,NA,NA,NA
2021-06-06,251,NA,251,NA,NA,NA
2021-06-13,317,NA,317,NA,NA,NA
2021-06-20,319,NA,319,NA,NA,NA
2021-06-27,311,NA,311,NA,NA,NA
2021-07-04,259,NA,259,NA,NA,NA
2021-07-11,231,NA,231,NA,NA,NA
2021-07-18,159,NA,159,NA,NA,NA
2021-07-25,NA,144,144,NA,142,149
2021-08-01,NA,94,94,NA,93,99
2021-08-08,NA,75,75,NA,73,79
2021-08-15,NA,68,68,NA,66,72
2021-08-22,NA,55,55,NA,53,59
2021-08-29,NA,44,44,NA,42,48
2021-09-05,NA,30,30,NA,28,34
2021-09-12,NA,28,28,NA,25,33
2021-09-19,NA,24,24,NA,16,35
