"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-29,2,NA,2,NA,NA,NA
2020-04-05,2,NA,2,NA,NA,NA
2020-04-12,12,NA,12,NA,NA,NA
2020-04-19,7,NA,7,NA,NA,NA
2020-04-26,5,NA,5,NA,NA,NA
2020-05-03,4,NA,4,NA,NA,NA
2020-05-10,6,NA,6,NA,NA,NA
2020-05-17,16,NA,16,NA,NA,NA
2020-05-24,15,NA,15,NA,NA,NA
2020-05-31,14,NA,14,NA,NA,NA
2020-06-07,19,NA,19,NA,NA,NA
2020-06-14,17,NA,17,NA,NA,NA
2020-06-21,29,NA,29,NA,NA,NA
2020-06-28,28,NA,28,NA,NA,NA
2020-07-05,18,NA,18,NA,NA,NA
2020-07-12,33,NA,33,NA,NA,NA
2020-07-19,34,NA,34,NA,NA,NA
2020-07-26,43,NA,43,NA,NA,NA
2020-08-02,45,NA,45,NA,NA,NA
2020-08-09,43,NA,43,NA,NA,NA
2020-08-16,40,NA,40,NA,NA,NA
2020-08-23,32,NA,32,NA,NA,NA
2020-08-30,40,NA,40,NA,NA,NA
2020-09-06,41,NA,41,NA,NA,NA
2020-09-13,34,NA,34,NA,NA,NA
2020-09-20,30,NA,30,NA,NA,NA
2020-09-27,34,NA,34,NA,NA,NA
2020-10-04,42,NA,42,NA,NA,NA
2020-10-11,38,NA,38,NA,NA,NA
2020-10-18,33,NA,33,NA,NA,NA
2020-10-25,31,NA,31,NA,NA,NA
2020-11-01,31,NA,31,NA,NA,NA
2020-11-08,15,NA,15,NA,NA,NA
2020-11-15,18,NA,18,NA,NA,NA
2020-11-22,17,NA,17,NA,NA,NA
2020-11-29,15,NA,15,NA,NA,NA
2020-12-06,27,NA,27,NA,NA,NA
2020-12-13,27,NA,27,NA,NA,NA
2020-12-20,24,NA,24,NA,NA,NA
2020-12-27,39,NA,39,NA,NA,NA
2021-01-03,37,NA,37,NA,NA,NA
2021-01-10,63,NA,63,NA,NA,NA
2021-01-17,64,NA,64,NA,NA,NA
2021-01-24,75,NA,75,NA,NA,NA
2021-01-31,103,NA,103,NA,NA,NA
2021-02-07,138,NA,138,NA,NA,NA
2021-02-14,112,NA,112,NA,NA,NA
2021-02-21,130,NA,130,NA,NA,NA
2021-02-28,131,NA,131,NA,NA,NA
2021-03-07,138,NA,138,NA,NA,NA
2021-03-14,179,NA,179,NA,NA,NA
2021-03-21,211,NA,211,NA,NA,NA
2021-03-28,257,NA,257,NA,NA,NA
2021-04-04,209,NA,209,NA,NA,NA
2021-04-11,205,NA,205,NA,NA,NA
2021-04-18,163,NA,163,NA,NA,NA
2021-04-25,162,NA,162,NA,NA,NA
2021-05-02,125,NA,125,NA,NA,NA
2021-05-09,138,NA,138,NA,NA,NA
2021-05-16,139,NA,139,NA,NA,NA
2021-05-23,129,NA,129,NA,NA,NA
2021-05-30,146,NA,146,NA,NA,NA
2021-06-06,174,NA,174,NA,NA,NA
2021-06-13,215,NA,215,NA,NA,NA
2021-06-20,188,NA,188,NA,NA,NA
2021-06-27,169,NA,169,NA,NA,NA
2021-07-04,150,NA,150,NA,NA,NA
2021-07-11,114,NA,114,NA,NA,NA
2021-07-18,95,NA,95,NA,NA,NA
2021-07-25,64,NA,64,NA,NA,NA
2021-08-01,59,NA,59,NA,NA,NA
2021-08-08,67,NA,67,NA,NA,NA
2021-08-15,55,NA,55,NA,NA,NA
2021-08-22,30,NA,30,NA,NA,NA
2021-08-29,31,NA,31,NA,NA,NA
2021-09-05,19,NA,19,NA,NA,NA
2021-09-12,17,NA,17,NA,NA,NA
2021-09-19,20,NA,20,NA,NA,NA
2021-09-26,8,NA,8,NA,NA,NA
2021-10-03,8,NA,8,NA,NA,NA
2021-10-10,5,NA,5,NA,NA,NA
2021-10-17,8,NA,8,NA,NA,NA
2021-10-24,5,NA,5,NA,NA,NA
2021-10-31,5,NA,5,NA,NA,NA
2021-11-07,5,NA,5,NA,NA,NA
2021-11-14,2,NA,2,NA,NA,NA
2021-11-21,5,NA,5,NA,NA,NA
2021-11-28,3,NA,3,NA,NA,NA
2021-12-05,2,NA,2,NA,NA,NA
2021-12-12,3,NA,3,NA,NA,NA
2021-12-19,1,NA,1,NA,NA,NA
2021-12-26,1,NA,1,NA,NA,NA
2022-01-02,3,NA,3,NA,NA,NA
2022-01-09,4,NA,4,NA,NA,NA
2022-01-16,23,NA,23,NA,NA,NA
2022-01-23,NA,47,47,NA,47,52
2022-01-30,NA,109,109,NA,108,120
2022-02-06,NA,112,112,NA,111,123
2022-02-13,NA,73,73,NA,72,81
2022-02-20,NA,56,56,NA,54,62
2022-02-27,NA,48,48,NA,46,54
2022-03-06,NA,44,44,NA,41,50
2022-03-13,NA,26,26,NA,22,33
2022-03-20,NA,18,18,NA,11,30
