"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,2,NA,2,NA,NA,NA
2020-03-22,3,NA,3,NA,NA,NA
2020-03-29,3,NA,3,NA,NA,NA
2020-04-05,9,NA,9,NA,NA,NA
2020-04-12,16,NA,16,NA,NA,NA
2020-04-19,17,NA,17,NA,NA,NA
2020-04-26,28,NA,28,NA,NA,NA
2020-05-03,39,NA,39,NA,NA,NA
2020-05-10,76,NA,76,NA,NA,NA
2020-05-17,97,NA,97,NA,NA,NA
2020-05-24,65,NA,65,NA,NA,NA
2020-05-31,67,NA,67,NA,NA,NA
2020-06-07,89,NA,89,NA,NA,NA
2020-06-14,59,NA,59,NA,NA,NA
2020-06-21,54,NA,54,NA,NA,NA
2020-06-28,56,NA,56,NA,NA,NA
2020-07-05,59,NA,59,NA,NA,NA
2020-07-12,55,NA,55,NA,NA,NA
2020-07-19,35,NA,35,NA,NA,NA
2020-07-26,49,NA,49,NA,NA,NA
2020-08-02,44,NA,44,NA,NA,NA
2020-08-09,34,NA,34,NA,NA,NA
2020-08-16,32,NA,32,NA,NA,NA
2020-08-23,27,NA,27,NA,NA,NA
2020-08-30,25,NA,25,NA,NA,NA
2020-09-06,30,NA,30,NA,NA,NA
2020-09-13,22,NA,22,NA,NA,NA
2020-09-20,25,NA,25,NA,NA,NA
2020-09-27,15,NA,15,NA,NA,NA
2020-10-04,24,NA,24,NA,NA,NA
2020-10-11,29,NA,29,NA,NA,NA
2020-10-18,29,NA,29,NA,NA,NA
2020-10-25,33,NA,33,NA,NA,NA
2020-11-01,35,NA,34,NA,NA,NA
2020-11-08,NA,41,41,NA,40,45
2020-11-15,NA,42,42,NA,41,46
2020-11-22,NA,37,37,NA,36,42
2020-11-29,NA,24,24,NA,20,29
2020-12-06,NA,37,37,NA,30,46
2020-12-13,NA,22,22,NA,12,34
2020-12-20,NA,25,25,NA,13,40
2020-12-27,NA,21,21,NA,6,39
2021-01-03,NA,23,23,NA,5,45
